0.031500,moveCoelho,10,10,5,1000,4000,4000,1000
0.030106,tornaAdulto1,10,10,5,1000,4000,4000,1000
0.065523,sicronizaMundo1,10,10,5,1000,4000,4000,1000
0.029111,moveRaposa,10,10,5,1000,4000,4000,1000
0.029134,tornaAdulto2,10,10,5,1000,4000,4000,1000
0.063333,sincronizaMundo2,10,10,5,1000,4000,4000,1000
0.028624,moveCoelho,10,10,5,1000,4000,4000,1000
0.028827,tornaAdulto1,10,10,5,1000,4000,4000,1000
0.063754,sicronizaMundo1,10,10,5,1000,4000,4000,1000
0.033933,moveRaposa,10,10,5,1000,4000,4000,1000
0.029911,tornaAdulto2,10,10,5,1000,4000,4000,1000
0.065722,sincronizaMundo2,10,10,5,1000,4000,4000,1000
0.029036,moveCoelho,10,10,5,1000,4000,4000,1000
0.028726,tornaAdulto1,10,10,5,1000,4000,4000,1000
0.063511,sicronizaMundo1,10,10,5,1000,4000,4000,1000
0.028605,moveRaposa,10,10,5,1000,4000,4000,1000
0.028536,tornaAdulto2,10,10,5,1000,4000,4000,1000
0.063241,sincronizaMundo2,10,10,5,1000,4000,4000,1000
0.028906,moveCoelho,10,10,5,1000,4000,4000,1000
0.028801,tornaAdulto1,10,10,5,1000,4000,4000,1000
0.062994,sicronizaMundo1,10,10,5,1000,4000,4000,1000
0.029006,moveRaposa,10,10,5,1000,4000,4000,1000
0.028890,tornaAdulto2,10,10,5,1000,4000,4000,1000
0.063633,sincronizaMundo2,10,10,5,1000,4000,4000,1000
0.028581,moveCoelho,10,10,5,1000,4000,4000,1000
0.028492,tornaAdulto1,10,10,5,1000,4000,4000,1000
0.063443,sicronizaMundo1,10,10,5,1000,4000,4000,1000
0.028929,moveRaposa,10,10,5,1000,4000,4000,1000
0.028535,tornaAdulto2,10,10,5,1000,4000,4000,1000
0.063211,sincronizaMundo2,10,10,5,1000,4000,4000,1000
0.028648,moveCoelho,10,10,5,1000,4000,4000,1000
0.030035,tornaAdulto1,10,10,5,1000,4000,4000,1000
0.063246,sicronizaMundo1,10,10,5,1000,4000,4000,1000
0.028868,moveRaposa,10,10,5,1000,4000,4000,1000
0.029036,tornaAdulto2,10,10,5,1000,4000,4000,1000
0.063045,sincronizaMundo2,10,10,5,1000,4000,4000,1000
0.029015,moveCoelho,10,10,5,1000,4000,4000,1000
0.028582,tornaAdulto1,10,10,5,1000,4000,4000,1000
0.064079,sicronizaMundo1,10,10,5,1000,4000,4000,1000
0.028540,moveRaposa,10,10,5,1000,4000,4000,1000
0.028504,tornaAdulto2,10,10,5,1000,4000,4000,1000
0.064356,sincronizaMundo2,10,10,5,1000,4000,4000,1000
0.028882,moveCoelho,10,10,5,1000,4000,4000,1000
0.028691,tornaAdulto1,10,10,5,1000,4000,4000,1000
0.068113,sicronizaMundo1,10,10,5,1000,4000,4000,1000
0.028780,moveRaposa,10,10,5,1000,4000,4000,1000
0.028959,tornaAdulto2,10,10,5,1000,4000,4000,1000
0.064840,sincronizaMundo2,10,10,5,1000,4000,4000,1000
0.029104,moveCoelho,10,10,5,1000,4000,4000,1000
0.030603,tornaAdulto1,10,10,5,1000,4000,4000,1000
0.063888,sicronizaMundo1,10,10,5,1000,4000,4000,1000
0.028928,moveRaposa,10,10,5,1000,4000,4000,1000
0.028875,tornaAdulto2,10,10,5,1000,4000,4000,1000
0.063095,sincronizaMundo2,10,10,5,1000,4000,4000,1000
0.028697,moveCoelho,10,10,5,1000,4000,4000,1000
0.028663,tornaAdulto1,10,10,5,1000,4000,4000,1000
0.064250,sicronizaMundo1,10,10,5,1000,4000,4000,1000
0.028659,moveRaposa,10,10,5,1000,4000,4000,1000
0.028666,tornaAdulto2,10,10,5,1000,4000,4000,1000
0.063111,sincronizaMundo2,10,10,5,1000,4000,4000,1000
0.028951,moveCoelho,10,10,5,1000,4000,4000,1000
0.028790,tornaAdulto1,10,10,5,1000,4000,4000,1000
0.063158,sicronizaMundo1,10,10,5,1000,4000,4000,1000
0.029868,moveRaposa,10,10,5,1000,4000,4000,1000
